** VERSION: EYELINK II 1
** Reduced, de-identified Pyxations integration fixture
MSG 2400100 !CAL
MSG	2400101 beginning_of_target
MSG	2400107 RECCFG CR 1000 2 0 LR
MSG	2400107 ELCLCFG BTABLER
MSG	2400107 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2400107 THRESHOLDS L 146 243  R 143 240
MSG	2400107 ELCL_PROC ELLIPSE  (5)
MSG	2400107 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	2400108 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	2400108 !MODE RECORD CR 1000 2 0 LR
2400243	   .	   .	    0.0	   .	   .	    0.0	...C.
2400244	   .	   .	    0.0	   .	   .	    0.0	...C.
2400245	   .	   .	    0.0	   .	   .	    0.0	...C.
2400246	   .	   .	    0.0	   .	   .	    0.0	...C.
2400247	   .	   .	    0.0	   .	   .	    0.0	...C.
2400248	   .	   .	    0.0	   .	   .	    0.0	...C.
2400249	   .	   .	    0.0	   .	   .	    0.0	...C.
2400250	   .	   .	    0.0	   .	   .	    0.0	...C.
2400251	   .	   .	    0.0	   .	   .	    0.0	...C.
2400252	   .	   .	    0.0	   .	   .	    0.0	...C.
2400253	   .	   .	    0.0	   .	   .	    0.0	.C.C.
2400254	   .	   .	    0.0	   .	   .	    0.0	.C.C.
2400255	   .	   .	    0.0	   .	   .	    0.0	.C.C.
2400256	   .	   .	    0.0	   .	   .	    0.0	.C.C.
EBLINK L 2400224	2400256	33
2400257	 -610.0	  984.4	  301.0	   .	   .	    0.0	..RC.
2400258	  252.0	  998.1	  301.0	   .	   .	    0.0	..RC.
2400259	 1199.1	  896.0	  305.0	   .	   .	    0.0	...C.
2400260	 1199.8	  891.8	  310.0	   .	   .	    0.0	...C.
2400261	 1195.2	  883.8	  317.0	   .	   .	    0.0	...C.
2400262	 1188.4	  875.0	  323.0	   .	   .	    0.0	...C.
2400263	 1179.6	  864.8	  334.0	   .	   .	    0.0	...C.
2400264	 1175.8	  853.7	  346.0	   .	   .	    0.0	...C.
2400265	 1171.9	  842.3	  355.0	   .	   .	    0.0	...C.
2400266	 1166.0	  827.6	  395.0	   .	   .	    0.0	...C.
2400267	 1141.1	  806.5	  436.0	   .	   .	    0.0	...C.
2400268	 1115.1	  784.6	  479.0	   .	   .	    0.0	...C.
2400269	 1091.3	  766.9	  485.0	   .	   .	    0.0	...C.
2400270	 1085.8	  756.8	  497.0	   .	   .	    0.0	...C.
2400271	 1080.2	  741.7	  512.0	   .	   .	    0.0	...C.
2400272	 1074.9	  723.9	  526.0	   .	   .	    0.0	...C.
2400273	 1069.7	  709.8	  537.0	   .	   .	    0.0	...C.
2400274	 1063.2	  698.6	  544.0	   .	   .	    0.0	...C.
2400275	 1057.5	  686.8	  561.0	   .	   .	    0.0	...C.
2400276	 1053.3	  666.8	  579.0	   .	   .	    0.0	...C.
2400277	 1051.9	  650.6	  595.0	   .	   .	    0.0	...C.
2400278	 1051.6	  640.1	  599.0	   .	   .	    0.0	...C.
2400279	 1049.3	  634.0	  607.0	   .	   .	    0.0	...C.
2400280	 1047.3	  629.2	  615.0	   .	   .	    0.0	...C.
2400281	 1043.4	  609.3	  632.0	   .	   .	    0.0	...C.
2400282	 1041.6	  593.9	  639.0	   .	   .	    0.0	...C.
2400283	 1041.5	  578.0	  647.0	   .	   .	    0.0	...C.
2400284	 1043.8	  574.8	  655.0	   .	   .	    0.0	...C.
2400285	 1046.7	  564.3	  664.0	   .	   .	    0.0	...C.
2400286	 1047.9	  554.3	  673.0	   .	   .	    0.0	...C.
2400287	 1050.8	  538.7	  680.0	   .	   .	    0.0	...C.
2400288	 1052.1	  530.8	  687.0	   .	   .	    0.0	...C.
2400289	 1053.5	  522.9	  703.0	   .	   .	    0.0	...C.
2400290	 1055.4	  514.1	  713.0	   .	   .	    0.0	...C.
2400291	 1058.2	  504.1	  723.0	   .	   .	    0.0	...C.
2400292	 1062.8	  493.9	  723.0	   .	   .	    0.0	...C.
2400293	 1065.7	  493.6	  723.0	   .	   .	    0.0	...C.
2400294	 1068.7	  495.3	  723.0	   .	   .	    0.0	...C.
2400295	 1070.3	  499.0	  723.0	   .	   .	    0.0	...C.
2400296	 1071.8	  504.1	  722.0	   .	   .	    0.0	...C.
2400297	 1072.0	  507.6	  722.0	   .	   .	    0.0	...C.
ESACC L  2400199	2400297	99	  858.3	  499.1	 1072.0	  507.6	   3.36	    423
SFIX L   2400298
2400298	 1071.6	  509.4	  722.0	   .	   .	    0.0	...C.
2400299	 1071.4	  511.7	  722.0	   .	   .	    0.0	...C.
2400300	 1071.9	  513.9	  722.0	   .	   .	    0.0	...C.
2400301	 1072.8	  517.0	  723.0	   .	   .	    0.0	...C.
2400302	 1072.8	  519.3	  723.0	   .	   .	    0.0	...C.
2400303	 1072.7	  521.6	  725.0	   .	   .	    0.0	...C.
2400304	 1073.3	  522.6	  725.0	   .	   .	    0.0	...C.
2400305	 1074.8	  524.8	  726.0	   .	   .	    0.0	...C.
2400306	 1076.2	  527.0	  728.0	   .	   .	    0.0	...C.
